INFO 2019-12-03 21:52:40,173 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 10:50:06,531 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 200 5079040
INFO 2019-12-05 10:52:06,202 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-05 10:52:06,205 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-05 10:52:06,239 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 10:52:06,285 basehttp 154 "GET /course/?college=1 HTTP/1.1" 200 912
INFO 2019-12-05 10:52:44,800 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-05 10:52:44,860 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-05 10:52:44,937 basehttp 154 "GET /course/?college=1 HTTP/1.1" 200 912
INFO 2019-12-05 10:52:44,958 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 10:59:54,307 basehttp 154 "GET /course/ HTTP/1.1" 200 10730
INFO 2019-12-05 10:59:54,386 basehttp 154 "GET /static/rest_framework/css/prettify.css HTTP/1.1" 304 0
INFO 2019-12-05 10:59:54,391 basehttp 154 "GET /static/rest_framework/css/default.css HTTP/1.1" 304 0
INFO 2019-12-05 10:59:54,394 basehttp 154 "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 304 0
INFO 2019-12-05 10:59:54,399 basehttp 154 "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
INFO 2019-12-05 10:59:54,401 basehttp 154 "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
INFO 2019-12-05 10:59:54,401 basehttp 154 "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
INFO 2019-12-05 10:59:54,405 basehttp 154 "GET /static/rest_framework/js/jquery-3.4.1.min.js HTTP/1.1" 200 88145
INFO 2019-12-05 10:59:54,406 basehttp 154 "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
INFO 2019-12-05 10:59:54,407 basehttp 154 "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
INFO 2019-12-05 10:59:54,426 basehttp 154 "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457
INFO 2019-12-05 10:59:54,499 basehttp 154 "GET /static/rest_framework/img/grid.png HTTP/1.1" 304 0
WARNING 2019-12-05 11:03:04,928 log 228 Not Found: /course/1
WARNING 2019-12-05 11:03:04,929 basehttp 154 "GET /course/1 HTTP/1.1" 404 2778
INFO 2019-12-05 11:03:08,945 basehttp 154 "GET /course/?college=1 HTTP/1.1" 200 9141
INFO 2019-12-05 11:03:31,397 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-05 11:03:31,403 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-05 11:03:31,430 basehttp 154 "GET /course/?college=1 HTTP/1.1" 200 912
INFO 2019-12-05 11:03:31,455 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 11:33:40,395 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:33:43,123 autoreload 597 Watching for file changes with StatReloader
ERROR 2019-12-05 11:33:47,416 log 228 Internal Server Error: /course/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 505, in dispatch
    response = self.handle_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 465, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 476, in raise_uncaught_exception
    raise exc
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 502, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/generics.py", line 199, in get
    return self.list(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/mixins.py", line 38, in list
    queryset = self.filter_queryset(self.get_queryset())
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/generics.py", line 150, in filter_queryset
    queryset = backend().filter_queryset(self.request, queryset, self)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/rest_framework/backends.py", line 90, in filter_queryset
    filterset = self.get_filterset(request, queryset, view)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/rest_framework/backends.py", line 31, in get_filterset
    filterset_class = self.get_filterset_class(view, queryset)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/rest_framework/backends.py", line 73, in get_filterset_class
    class AutoFilterSet(self.filterset_base):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/filterset.py", line 71, in __new__
    new_class.base_filters = new_class.get_filters()
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django_filters/filterset.py", line 352, in get_filters
    "%s" % ', '.join(undefined)
TypeError: 'Meta.fields' contains fields that are not defined on this FilterSet: course
ERROR 2019-12-05 11:33:47,419 basehttp 154 "GET /course/?college=1 HTTP/1.1" 500 127763
INFO 2019-12-05 11:33:56,463 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:33:57,856 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:34:03,826 basehttp 154 "GET /course/?college=1 HTTP/1.1" 200 9141
WARNING 2019-12-05 11:34:08,994 log 228 Not Found: /course/1
WARNING 2019-12-05 11:34:08,995 basehttp 154 "GET /course/1 HTTP/1.1" 404 2778
INFO 2019-12-05 11:34:58,817 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:35:01,041 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:39:10,845 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:39:14,021 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:40:14,202 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:40:16,578 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:40:18,726 basehttp 154 "GET /course/1 HTTP/1.1" 301 0
ERROR 2019-12-05 11:40:18,963 log 228 Internal Server Error: /course/1/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 505, in dispatch
    response = self.handle_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 465, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 476, in raise_uncaught_exception
    raise exc
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 502, in dispatch
    response = handler(request, *args, **kwargs)
TypeError: get() got an unexpected keyword argument 'pk'
ERROR 2019-12-05 11:40:18,965 basehttp 154 "GET /course/1/ HTTP/1.1" 500 91355
INFO 2019-12-05 11:45:37,744 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:45:39,533 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:46:20,043 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:46:22,508 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:46:27,401 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:46:29,110 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:46:36,037 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:46:37,259 autoreload 597 Watching for file changes with StatReloader
ERROR 2019-12-05 11:46:40,510 log 228 Internal Server Error: /course/1/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 505, in dispatch
    response = self.handle_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 465, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 476, in raise_uncaught_exception
    raise exc
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 502, in dispatch
    response = handler(request, *args, **kwargs)
TypeError: get() got an unexpected keyword argument 'pk'
ERROR 2019-12-05 11:46:40,511 basehttp 154 "GET /course/1/ HTTP/1.1" 500 91355
ERROR 2019-12-05 11:46:42,887 log 228 Internal Server Error: /course/1/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 505, in dispatch
    response = self.handle_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 465, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 476, in raise_uncaught_exception
    raise exc
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 502, in dispatch
    response = handler(request, *args, **kwargs)
TypeError: get() got an unexpected keyword argument 'pk'
ERROR 2019-12-05 11:46:42,888 basehttp 154 "GET /course/1/ HTTP/1.1" 500 91355
ERROR 2019-12-05 11:46:43,059 log 228 Internal Server Error: /course/1/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 505, in dispatch
    response = self.handle_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 465, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 476, in raise_uncaught_exception
    raise exc
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 502, in dispatch
    response = handler(request, *args, **kwargs)
TypeError: get() got an unexpected keyword argument 'pk'
ERROR 2019-12-05 11:46:43,060 basehttp 154 "GET /course/1/ HTTP/1.1" 500 91355
INFO 2019-12-05 11:48:21,850 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:48:24,694 autoreload 597 Watching for file changes with StatReloader
ERROR 2019-12-05 11:48:26,616 log 228 Internal Server Error: /course/1/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 145, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 143, in _get_response
    response = response.render()
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/template/response.py", line 106, in render
    self.content = self.rendered_content
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/response.py", line 70, in rendered_content
    ret = renderer.render(self.data, accepted_media_type, context)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/renderers.py", line 725, in render
    context = self.get_context(data, accepted_media_type, renderer_context)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/renderers.py", line 681, in get_context
    'content': self.get_content(renderer, data, accepted_media_type, renderer_context),
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/renderers.py", line 414, in get_content
    content = renderer.render(data, accepted_media_type, renderer_context)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/renderers.py", line 104, in render
    allow_nan=not self.strict, separators=separators
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/utils/json.py", line 25, in dumps
    return json.dumps(*args, **kwargs)
  File "/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/json/__init__.py", line 238, in dumps
    **kw).encode(obj)
  File "/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/json/encoder.py", line 201, in encode
    chunks = list(chunks)
  File "/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/json/encoder.py", line 438, in _iterencode
    yield from _iterencode(o, _current_indent_level)
  File "/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/json/encoder.py", line 428, in _iterencode
    yield from _iterencode_list(o, _current_indent_level)
  File "/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/json/encoder.py", line 325, in _iterencode_list
    yield from chunks
  File "/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/json/encoder.py", line 437, in _iterencode
    o = _default(o)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/utils/encoders.py", line 67, in default
    return super().default(obj)
  File "/Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/json/encoder.py", line 180, in default
    o.__class__.__name__)
TypeError: Object of type 'Course' is not JSON serializable
ERROR 2019-12-05 11:48:26,619 basehttp 154 "GET /course/1/ HTTP/1.1" 500 147040
INFO 2019-12-05 11:48:54,189 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:48:56,425 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:48:57,751 basehttp 154 "GET /course/1/ HTTP/1.1" 200 5374
INFO 2019-12-05 11:49:51,995 basehttp 154 "GET /course/1/ HTTP/1.1" 200 5374
INFO 2019-12-05 11:49:52,429 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:49:53,586 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:56:30,357 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:56:33,175 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 11:58:12,308 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py changed, reloading.
INFO 2019-12-05 11:58:14,581 autoreload 597 Watching for file changes with StatReloader
ERROR 2019-12-05 11:58:17,350 log 228 Internal Server Error: /course/1/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 505, in dispatch
    response = self.handle_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 465, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 476, in raise_uncaught_exception
    raise exc
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 502, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py", line 31, in get
    "course_name": course.name,
AttributeError: 'QuerySet' object has no attribute 'name'
ERROR 2019-12-05 11:58:17,354 basehttp 154 "GET /course/1/ HTTP/1.1" 500 95227
INFO 2019-12-05 11:58:31,835 basehttp 154 "GET /course/ HTTP/1.1" 200 10730
INFO 2019-12-05 11:58:42,179 basehttp 154 "GET /course/?id=1 HTTP/1.1" 200 10763
ERROR 2019-12-05 11:59:01,889 log 228 Internal Server Error: /course/1/
Traceback (most recent call last):
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/exception.py", line 34, in inner
    response = get_response(request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 115, in _get_response
    response = self.process_exception_by_middleware(e, request)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/core/handlers/base.py", line 113, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/decorators/csrf.py", line 54, in wrapped_view
    return view_func(*args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/django/views/generic/base.py", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 505, in dispatch
    response = self.handle_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 465, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 476, in raise_uncaught_exception
    raise exc
  File "/Users/liangpingbo/Envs/lpb/lib/python3.6/site-packages/rest_framework/views.py", line 502, in dispatch
    response = handler(request, *args, **kwargs)
  File "/Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/views.py", line 31, in get
    "course_name": course.name,
AttributeError: 'QuerySet' object has no attribute 'name'
ERROR 2019-12-05 11:59:01,893 basehttp 154 "GET /course/1/ HTTP/1.1" 500 95092
INFO 2019-12-05 12:02:58,408 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/serializers.py changed, reloading.
INFO 2019-12-05 12:03:00,790 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 12:03:02,795 basehttp 154 "GET /course/ HTTP/1.1" 200 10730
INFO 2019-12-05 12:03:05,043 basehttp 154 "GET /course/1/ HTTP/1.1" 200 6074
INFO 2019-12-05 14:11:31,269 basehttp 154 "GET /course/ HTTP/1.1" 200 10730
INFO 2019-12-05 14:13:25,164 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:13:25,583 basehttp 154 "GET /media/course/5d2e8fd2386bd.png HTTP/1.1" 304 0
INFO 2019-12-05 14:13:25,928 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 200 3932160
INFO 2019-12-05 14:13:25,935 basehttp 154 "GET /media/course/%E5%BC%BA%E5%BC%BA.JPG HTTP/1.1" 200 4292608
INFO 2019-12-05 14:13:25,938 basehttp 154 "GET /media/course/cq.JPG HTTP/1.1" 200 4554752
INFO 2019-12-05 14:13:26,044 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 200 5079040
INFO 2019-12-05 14:14:32,234 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:15:06,938 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:15:49,273 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:16:08,095 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:17:06,399 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:17:22,085 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:17:49,547 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:17:55,255 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-05 14:24:32,271 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/models.py changed, reloading.
INFO 2019-12-05 14:24:37,998 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-05 14:32:10,231 autoreload 217 /Users/liangpingbo/Desktop/线上课堂/线上课程api/线上课程api/apps/course/models.py changed, reloading.
INFO 2019-12-05 14:32:12,726 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-06 11:03:11,439 autoreload 597 Watching for file changes with StatReloader
INFO 2019-12-06 11:03:39,355 basehttp 154 "GET /course/college/ HTTP/1.1" 200 72
INFO 2019-12-06 11:03:39,362 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-06 11:03:39,366 basehttp 154 "GET /banner/ HTTP/1.1" 200 365
INFO 2019-12-06 11:03:39,405 basehttp 154 "GET /course/?college=1 HTTP/1.1" 200 912
INFO 2019-12-06 11:03:39,972 basehttp 154 "GET /media/banner/fj_2_BR86YRJ.jpg HTTP/1.1" 200 158358
INFO 2019-12-06 11:03:39,973 basehttp 154 "GET /media/banner/fj_1_1N66BNM.jpg HTTP/1.1" 200 181525
INFO 2019-12-06 11:03:39,975 basehttp 154 "GET /media/banner/fj_3_7MeCL4A.jpg HTTP/1.1" 200 263466
INFO 2019-12-06 11:03:39,977 basehttp 154 "GET /media/banner/fj_4_kBXWahc.jpg HTTP/1.1" 200 461839
INFO 2019-12-06 11:03:40,587 basehttp 154 "GET /media/course/%E4%BD%99%E4%BD%99.JPG HTTP/1.1" 200 3932160
INFO 2019-12-06 11:03:40,604 basehttp 154 "GET /media/course/%E5%BC%BA%E5%BC%BA.JPG HTTP/1.1" 200 4292608
INFO 2019-12-06 11:03:40,606 basehttp 154 "GET /media/course/cq.JPG HTTP/1.1" 200 4554752
INFO 2019-12-06 11:03:40,619 basehttp 154 "GET /media/course/jiji.JPG HTTP/1.1" 200 5079040
INFO 2019-12-06 11:05:15,505 basehttp 154 "GET /course/ HTTP/1.1" 200 1514
INFO 2019-12-06 11:05:15,536 basehttp 154 "GET /media/course/5d2e8fd2386bd.png HTTP/1.1" 304 0
WARNING 2019-12-06 11:06:31,404 log 228 Not Found: /
WARNING 2019-12-06 11:06:31,410 basehttp 154 "GET / HTTP/1.1" 404 2527
INFO 2019-12-06 11:06:35,635 basehttp 154 "GET /xadmin/ HTTP/1.1" 200 4354
INFO 2019-12-06 11:06:35,680 basehttp 154 "GET /static/xadmin/css/themes/bootstrap-xadmin.css HTTP/1.1" 304 0
INFO 2019-12-06 11:06:35,685 basehttp 154 "GET /static/xadmin/css/xadmin.plugins.css HTTP/1.1" 304 0
INFO 2019-12-06 11:06:35,686 basehttp 154 "GET /static/xadmin/css/xadmin.main.css HTTP/1.1" 304 0
INFO 2019-12-06 11:06:35,691 basehttp 154 "GET /static/xadmin/css/xadmin.responsive.css HTTP/1.1" 304 0
INFO 2019-12-06 11:06:35,700 basehttp 154 "GET /static/xadmin/vendor/font-awesome/css/font-awesome.css HTTP/1.1" 200 21658
INFO 2019-12-06 11:06:35,701 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.core.js HTTP/1.1" 304 0
INFO 2019-12-06 11:06:35,712 basehttp 154 "GET /static/xadmin/vendor/jquery-ui/jquery.ui.widget.js HTTP/1.1" 200 15069
